node,degree
5139,1
18085,1
5615,3
8201,3
17801,5
7817,12
8460,17
5147,3
18442,3
5149,2
5150,2
5151,2
5154,2
18383,6
18976,3
5155,1
22396,1
9594,5
5158,3
7741,7
8539,11
12100,18
5162,9
7706,6
8466,6
8947,6
10737,5
11962,3
19763,8
20496,3
21953,6
22208,6
5163,1
7955,7
8433,7
8883,7
8991,4
12435,6
16929,7
17518,7
18095,7
21764,7
22177,6
7166,1
13180,8
10726,2
12149,6
13231,4
18032,1
5167,2
10086,4
5169,1
7347,2
9010,9
22249,6
5172,4
5778,14
12958,4
6657,7
5176,4
9866,4
21096,4
8975,9
6900,8
15893,3
21402,4
8519,4
8783,4
11855,1
15704,17
20314,5
20677,4
5185,3
9639,3
5189,5
20590,5
21276,3
11145,1
14443,4
16291,4
19003,4
22717,4
21460,6
5194,2
12214,1
5857,4
11996,3
17795,5
17810,2
5201,2
10712,4
17585,4
5203,3
13133,4
5204,5
12178,2
20472,2
5207,5
6741,13
11187,7
5242,4
17027,2
20584,1
5211,1
5213,7
7167,7
10607,7
14998,7
16029,7
19144,7
19264,7
20333,7
13802,1
15568,3
17412,3
5216,2
7920,3
9903,3
18998,5
13968,8
5266,3
10615,2
21966,1
5224,10
6840,1
8915,8
14919,4
15481,3
15761,3
18623,4
21033,4
22583,3
5228,1
13681,1
5231,2
12537,3
5233,6
11357,6
16462,8
5237,3
17727,3
15133,7
7087,4
15024,3
18599,1
5243,3
7410,3
8525,3
5244,5
13118,5
20616,7
21656,5
5245,6
5968,6
7456,6
8178,6
16258,6
5249,2
12541,3
6510,5
8170,6
9695,6
13483,5
13810,9
14650,3
15182,1
19769,4
22315,4
23027,4
5254,3
20278,3
5255,1
7142,6
5257,2
5258,1
8801,8
21081,3
5262,1
5263,4
11142,3
6611,3
9069,8
5270,3
17962,4
20714,13
5274,3
5762,3
12273,6
9563,2
13426,2
5280,3
8630,3
11711,16
15414,3
11489,4
16543,10
17813,11
7726,1
8195,3
5283,1
19601,1
5284,2
7332,2
8990,2
16334,5
22431,2
5286,2
15074,2
6176,1
13283,2
22115,4
5289,2
7983,2
15153,2
17804,2
9929,6
11067,4
12464,4
21331,3
5294,4
6647,4
13513,4
17167,4
22997,4
5456,4
6321,3
6451,1
8538,1
9196,2
10486,2
14278,1
14700,2
19738,2
19762,7
21257,2
21693,1
21710,2
22650,1
8133,5
22352,1
10625,4
5303,2
7660,1
8265,10
9953,10
17910,6
19863,8
21140,9
22528,9
5307,3
7307,5
15210,8
6682,4
20477,6
20509,4
8368,10
19416,6
5319,7
6313,6
13254,6
14444,6
15325,3
16024,6
18022,7
18323,7
5322,3
12710,10
9520,1
6320,7
18794,8
22751,7
5326,1
10279,1
9357,10
15993,6
22097,6
13002,2
7026,5
14535,4
20266,2
5334,3
11500,1
5335,3
7618,3
9547,7
5337,3
6296,5
12039,3
5375,4
7827,3
12684,6
15147,5
15165,7
5345,2
5425,2
5346,1
19075,1
5348,2
5349,3
11107,2
14245,2
8699,2
10304,6
11967,4
12874,10
18193,8
20624,2
7532,1
13238,4
13891,3
15090,3
22468,2
5356,1
15894,1
7869,8
8408,8
15407,8
18482,8
19255,8
5360,7
7192,12
18779,4
21116,5
5361,2
5363,3
13108,2
5367,4
11779,9
20379,4
5368,5
9380,2
17995,4
5370,2
18754,3
5380,1
12939,2
5386,3
7135,3
9797,3
10319,3
5387,6
16009,6
20324,2
6955,4
7340,1
8888,7
21933,4
5391,2
14052,2
5900,4
5396,2
21542,4
5398,6
20058,3
21697,3
5399,1
8405,1
6589,2
6931,6
7018,5
9305,5
9843,6
11051,7
11902,7
13198,9
17289,5
20864,7
8817,10
18274,2
6114,4
7965,4
13620,4
5409,2
5412,6
6600,6
12458,6
14296,6
17900,6
19445,6
5414,2
7468,1
19335,5
19976,2
5420,4
5423,1
15285,1
5427,1
15949,5
5428,5
8709,8
21785,3
5431,4
8890,4
14706,4
16584,4
5432,1
8776,1
9799,5
14668,12
20097,4
22163,3
8535,4
10283,8
12764,4
13470,3
14143,4
16487,4
18222,1
21791,3
23001,2
10235,3
11144,3
21229,4
22476,2
5444,2
16305,2
16306,2
5445,3
8448,3
17733,5
19226,5
22376,9
5448,3
9007,3
14403,3
19389,3
5449,3
5450,1
13262,4
5451,11
16214,11
18481,9
18831,6
5458,2
5459,3
8180,3
10629,5
11814,4
11520,3
15006,2
16336,2
19167,4
5465,1
5922,1
6424,3
17965,2
10053,7
12378,6
16901,4
5470,2
5472,1
13096,1
5474,2
7258,2
19194,2
5475,3
5479,5
6219,5
7019,5
10182,5
11635,5
20623,7
5480,1
17718,8
20890,4
10783,3
14123,4
5485,2
14339,1
19038,1
5490,3
6621,3
19529,8
5491,4
20905,4
5493,4
7477,4
7732,4
17492,4
21862,7
11368,4
16781,4
18695,5
20930,2
5495,8
7232,8
11095,8
16861,8
20835,8
21763,8
5496,4
7568,4
9161,12
5497,6
10311,6
5498,2
9650,2
11246,2
19368,4
22682,7
6961,6
14525,23
16508,6
22863,6
5700,8
13232,5
5505,3
11477,3
11787,3
22040,3
5506,3
21886,10
22274,1
5508,3
20690,5
5509,1
5514,8
13923,5
15590,5
16106,2
13907,6
5520,4
8803,3
8804,2
5521,1
21230,1
6945,5
8123,9
16892,9
18382,9
20508,9
5527,1
12125,10
5528,2
11243,2
8976,5
5536,4
6210,2
22380,1
10370,1
5538,2
5539,6
6436,3
7245,3
17974,3
22238,7
5541,4
13871,7
5547,3
8477,2
8647,3
6800,2
17776,3
5550,3
21561,3
5553,1
10165,3
11184,7
13248,1
5558,5
8449,13
12866,5
17573,9
5559,6
6146,6
6523,6
8981,6
11114,6
19460,6
20281,6
5562,3
7281,3
5563,4
14411,4
5566,4
8487,7
13670,7
14347,9
15386,9
5570,1
7146,8
19926,7
12826,2
5577,14
6698,6
7152,14
8276,6
9996,9
11353,12
14646,17
18139,17
21029,17
21956,10
22305,16
5578,2
5848,2
5580,2
5729,2
21289,2
8139,1
5582,6
6005,7
6811,6
7501,6
15125,6
17198,6
23029,6
5583,1
18770,5
14153,2
15113,2
22092,1
5589,3
5591,2
11365,1
14906,4
22736,4
5598,7
8328,4
8993,5
14435,3
8050,15
7765,4
21120,5
5603,1
5604,5
22870,5
5613,2
16644,2
16958,2
5614,2
17127,6
7171,7
9845,8
19737,7
21421,7
5618,1
8438,1
7906,3
5632,2
5739,2
7573,4
11836,1
14914,4
20892,3
21620,2
11854,9
15823,9
10784,3
14323,2
9352,5
10083,5
11736,3
14281,5
8241,7
10730,5
12161,5
16857,9
5647,3
18107,1
7420,3
14911,3
7158,3
8145,3
14302,2
15646,5
17977,10
18772,3
21773,5
22232,3
5651,1
12799,3
16750,2
18380,2
21881,1
8928,2
10140,3
10262,2
11119,2
14934,3
15191,8
16028,2
17229,5
16723,2
5661,2
8922,3
11501,3
12813,5
17247,11
20874,6
7254,2
7907,3
15319,7
20394,7
6728,6
11497,4
13376,7
15115,5
18361,11
21789,9
5671,3
5673,3
12478,3
5677,3
19145,5
21204,5
21485,5
12112,2
13994,1
22140,2
22572,3
5680,6
10321,6
16799,6
19993,6
5681,1
18072,1
7052,6
7053,4
7585,3
5684,1
8199,7
11186,2
14803,2
16433,3
16911,1
13851,6
14295,4
18199,11
22083,3
22093,3
5688,6
11309,6
14682,6
18934,6
5689,2
5691,6
8467,8
17119,6
17501,6
6361,13
8208,3
11438,7
18713,7
20727,7
9017,2
9693,2
11158,2
11577,3
11993,2
20461,3
16123,8
16474,3
11471,1
13544,1
5702,1
5703,1
5704,1
5708,3
21280,5
5709,1
14388,1
5711,1
21760,1
5712,2
9241,3
14957,5
16146,4
7940,3
8278,3
11239,1
5717,2
5718,2
22253,2
5719,1
5724,1
5730,6
11911,6
11949,6
20212,9
17126,11
20713,6
5733,10
12289,2
13140,7
12772,6
13812,2
14853,4
18897,2
21180,2
11343,2
5752,1
15335,7
19670,3
17234,3
5759,1
14824,2
5764,3
8761,3
19616,6
20528,8
22147,8
5854,7
11507,6
16737,6
19061,7
22756,7
5772,1
5773,1
22283,3
15771,5
5780,2
8471,2
9676,4
8237,3
8918,8
12868,2
14045,7
20398,2
23094,4
5784,9
7685,2
9897,2
16204,10
18146,7
5787,7
6039,10
6048,10
6696,10
8790,17
14098,10
5791,4
7139,4
18160,4
23030,4
5792,1
7048,6
18622,6
20674,3
21548,4
9203,7
13325,3
14450,3
5798,3
5799,3
14304,3
6407,2
9171,3
16339,2
5802,1
5803,3
5805,5
8887,1
14277,2
16479,1
23065,2
5806,7
6305,6
9712,6
14246,15
16530,9
5808,2
8683,2
5809,2
15609,2
15770,2
6137,2
20735,2
5812,1
19741,5
19881,5
5815,3
16867,3
22794,3
13327,2
22674,1
5820,2
5821,1
8943,2
21172,6
21351,3
5826,3
18624,2
23108,5
7154,12
14989,1
14366,3
5832,10
7325,10
9474,8
12848,10
14250,14
14575,9
14595,7
14597,10
17870,10
19868,10
7582,6
15715,2
17116,1
19266,1
19536,1
13825,5
13886,2
13887,2
5836,3
5840,4
7607,11
5844,1
5850,1
5852,2
21000,3
22234,3
5858,2
13039,3
20463,1
7969,8
10314,4
14349,5
22416,4
5862,1
9029,1
18410,2
5865,5
13312,5
16753,5
22206,5
5867,3
20796,3
6812,4
16421,1
5871,4
6854,2
21944,3
5873,5
10264,3
10888,2
12171,3
13264,2
17865,3
5874,6
9231,5
9586,6
16103,5
19118,5
19668,3
9204,2
5876,6
11627,9
12110,3
16074,3
16401,1
20412,1
21717,1
16176,4
22693,5
5886,2
10426,2
20262,3
6866,7
8825,6
12934,3
12984,6
6347,3
11455,1
13301,3
16312,2
16443,3
20120,6
21073,7
5894,8
11552,4
12916,4
17779,5
20303,2
9851,7
16730,6
21034,6
22722,7
5901,3
13138,3
5902,6
8426,6
11825,6
13246,6
17796,6
16824,4
5905,2
21344,9
5907,2
9730,2
14563,2
16284,3
5911,1
5915,2
7769,8
7840,11
11053,1
16885,6
22007,1
23037,2
9217,5
10155,6
5923,2
6434,4
7643,6
7892,7
8073,4
9344,7
11111,4
12203,4
20404,4
21512,2
21728,6
22112,3
5925,6
21775,6
5926,3
6380,3
19253,2
21165,2
5928,7
6156,9
18771,7
5930,4
12974,14
18266,6
22207,3
5931,6
7673,6
5932,1
21989,1
22743,2
5935,1
5936,2
5938,7
16133,7
16156,7
16982,7
5940,1
23043,2
8225,4
17330,4
20856,4
15475,6
18967,2
5945,4
8313,6
12901,6
13543,6
13997,1
19424,6
13890,3
15394,5
15558,3
11331,2
12694,3
15990,2
19269,3
22941,2
5959,1
12138,1
7825,3
5964,2
17557,3
6679,1
9725,3
15466,3
18386,5
19808,4
20515,4
21761,4
5977,2
5981,3
21923,6
5982,15
6594,9
11065,9
13357,15
20474,9
13565,1
5984,3
6020,2
7735,1
5985,2
15044,2
21208,2
5988,2
6603,2
8497,2
16875,3
22518,3
7331,7
8075,7
17466,2
18396,1
6000,2
6001,2
16741,2
19071,12
20274,12
6011,10
7572,4
10501,6
15698,10
18194,6
23032,6
6013,1
10079,5
12740,3
9611,19
6017,11
9604,4
12727,6
12734,6
14478,6
20961,2
21870,6
10496,11
14462,11
14709,11
16777,7
17993,11
22211,11
6019,3
10699,2
20427,1
6023,8
7600,7
8735,9
9951,8
10500,5
12338,8
12750,13
12781,2
13386,8
13914,6
14042,5
14057,8
14748,6
14755,6
14758,8
14762,8
14769,8
14773,5
17744,8
17929,6
19190,6
19862,3
19958,4
20235,9
20722,4
22452,12
6024,1
12703,3
6027,4
6029,3
21031,2
8031,6
8726,8
6032,1
6691,3
8549,6
14083,6
14760,6
20140,6
6036,1
14434,4
6038,1
20246,2
8260,5
9861,10
21132,5
6040,3
8736,3
10707,3
19848,3
6042,2
8296,1
8738,4
6046,9
8297,8
10495,3
13432,8
18513,10
21131,4
22446,3
6047,9
19984,20
20143,9
22425,10
22637,9
8017,4
6050,2
22611,5
10185,6
10764,3
18252,8
6056,3
9255,11
20793,3
6057,1
8635,3
8742,1
9912,3
12737,10
13674,4
17648,3
18570,3
22449,3
22605,1
22702,3
6061,3
7094,5
9256,14
9345,3
9863,3
10713,3
18182,10
20712,13
23117,6
6063,1
6833,1
6629,6
20671,6
7535,8
8802,8
6073,1
6074,1
6076,1
14894,2
7399,7
9555,3
9954,5
14044,7
14118,2
22609,5
6078,1
14692,1
8036,11
22021,7
6080,1
6081,3
13315,3
6082,3
6157,9
15678,8
6084,1
9815,5
17978,4
19352,1
19744,1
15730,4
6089,4
7248,4
21605,4
6090,4
15478,4
21630,4
8643,3
15493,2
6095,2
6096,3
11263,3
14562,3
15890,3
6098,7
9192,2
16512,3
17495,4
19083,2
6101,1
15953,3
6102,1
6104,5
7543,2
9645,4
14433,4
22700,7
10063,2
6107,3
10102,2
6110,2
6111,1
10614,5
12233,5
18906,4
6121,1
12479,2
13368,2
8977,3
13760,3
14947,3
22780,3
6126,3
9672,3
6127,2
8994,3
6129,14
6428,9
10734,7
16301,7
10542,2
12802,2
22600,2
6136,1
6139,1
6142,4
6506,4
6143,1
6144,1
12073,6
20571,6
15613,1
6152,2
7208,2
21503,2
7647,6
12955,4
15491,2
19490,5
22190,5
6939,2
6163,2
15636,2
7984,6
8719,6
9073,5
9936,1
10145,7
10757,4
11995,5
14129,5
20773,3
6165,2
6167,1
6171,2
15358,1
6173,6
6174,3
17058,2
22795,3
15382,5
7286,5
7287,4
8004,1
21123,6
6179,3
22907,5
6180,1
6182,2
6184,2
7895,2
6188,4
10273,2
16179,3
19117,3
6192,1
15142,2
6193,1
10718,1
9321,5
9742,8
10389,5
21669,4
22886,5
6195,6
7807,8
8213,6
15008,9
19439,9
6196,1
12306,1
6197,6
7071,6
12200,6
14852,6
15544,6
17413,6
17515,6
16362,5
6203,2
6204,4
12064,4
19828,7
22579,3
6205,5
8229,21
6206,5
8078,2
10303,3
14830,3
6214,1
21236,1
6216,1
17079,4
6218,2
6220,2
13744,2
6221,1
13199,1
6222,2
6225,2
6226,2
6659,17
18134,5
6228,8
6229,3
6230,9
6770,5
9173,5
11453,5
11822,4
14421,7
6231,5
7288,28
8524,3
6234,3
9162,7
6235,2
13528,3
20744,3
21358,2
6238,4
11502,2
11826,4
13083,4
13361,2
15272,2
16118,2
17777,7
8827,3
12033,5
6247,6
6550,6
11852,6
12825,6
8613,3
12839,3
23105,3
6462,4
6846,5
8865,5
9654,3
10156,6
15286,10
6260,3
12783,3
20863,3
6261,2
6263,3
12230,3
16137,3
6265,5
10720,5
10999,5
6268,1
23059,6
6391,3
6964,3
8478,3
14027,2
6271,2
6275,2
8119,5
10655,5
7709,6
20520,3
6281,1
6285,2
14125,2
6288,3
18960,3
23112,3
6290,2
7655,1
6294,2
16682,2
19534,4
6308,1
11088,5
14289,7
18071,5
22855,5
6323,4
22373,4
6325,5
6438,5
13929,5
23007,5
6329,3
8348,2
6331,1
10691,2
18744,1
13804,3
6338,3
9330,3
6344,3
16304,3
6349,2
7337,1
6352,2
6353,3
6965,3
20524,3
7588,5
21205,4
21207,4
10176,6
10904,5
11094,11
15166,5
15212,6
15706,6
17323,19
19237,8
6358,2
6360,1
7975,1
10568,3
10673,6
14995,4
19495,3
19619,7
20588,4
22221,2
6365,1
6366,4
8542,4
12499,4
6368,5
14265,3
20468,3
20935,3
6635,1
8734,6
12184,1
12759,3
6371,1
11864,1
6375,3
11330,2
15971,6
18467,5
19949,2
17959,2
6392,1
6393,2
9860,2
6396,3
8428,3
6397,1
6401,3
16998,2
21212,2
11816,6
6404,2
6408,4
13163,4
18912,4
6411,2
16265,2
18452,3
8715,2
6416,2
14639,2
6883,4
13093,1
19869,5
23121,4
6420,2
11146,5
14254,4
15749,2
16606,8
6430,1
6790,4
9462,4
18052,4
18586,9
16269,3
19765,3
6435,3
13880,6
22539,3
6437,1
6440,9
8098,10
10586,9
13489,9
15804,22
6441,1
6446,4
7072,4
9753,4
13464,4
17617,4
6450,3
10171,3
6453,2
12397,2
6458,1
18664,1
6461,1
14135,1
6464,1
6467,3
22592,3
6469,1
7226,3
6472,2
11052,9
7405,3
9781,1
15262,5
19505,4
6478,4
17133,1
6482,2
12319,2
6492,3
17305,4
22059,4
6490,2
12561,2
12808,1
6496,2
6497,1
6498,1
16245,3
6514,2
7918,1
6530,4
6796,9
6859,2
8177,7
9421,5
12342,3
19059,3
6541,1
18272,2
18681,4
6544,2
6547,2
6553,1
7302,2
6556,1
7731,2
6559,1
16368,1
6573,1
6574,3
20862,2
6577,1
20786,1
6579,2
16698,3
6582,3
6584,1
6586,2
10628,8
11569,9
12069,4
13415,1
16610,1
19247,3
21845,2
21996,7
6593,4
18225,4
6596,2
18443,2
22513,3
6606,3
18375,3
6610,2
6612,3
6613,1
6614,3
9053,7
20015,3
9756,5
18731,1
22688,2
6618,2
22255,3
7384,1
7775,2
19396,1
6622,1
10567,1
6623,1
10293,1
6630,2
10572,2
6631,1
6636,2
10354,2
16860,7
17812,4
20130,17
6638,1
16051,6
11128,3
21477,3
22852,3
6645,1
9423,1
6651,1
12259,3
6654,1
6655,5
20980,5
16047,2
16113,3
16989,5
17778,1
19620,7
22045,10
21086,5
21181,5
6665,3
13170,5
14418,4
14782,3
19198,2
7651,2
8492,3
8421,2
7708,6
6674,6
7784,6
6677,3
13844,3
19531,4
8067,1
6686,3
13934,10
16285,3
6688,3
12720,3
14182,4
16812,4
23028,4
6699,13
11866,6
17326,9
17435,9
20433,6
22809,4
12357,6
15972,6
17093,2
6704,1
6707,1
6712,1
6708,4
11557,4
8314,3
12580,1
17906,10
6976,7
22735,7
6714,1
6719,1
19428,1
12078,1
19827,2
6725,1
19662,2
14937,6
19065,3
18798,1
6732,1
6733,5
8392,4
13937,2
15019,3
15632,8
15679,3
17057,3
18735,2
22095,4
22231,3
22902,16
6912,3
13369,1
22793,2
15821,7
22646,7
6742,1
6745,6
17736,4
18654,1
21643,4
22571,4
6746,5
9286,2
6748,2
6749,2
6751,2
16020,6
18638,2
11387,7
13011,8
8830,7
9212,4
6763,2
6764,3
8768,4
17487,3
21804,3
20374,4
6766,3
14610,3
13631,3
21323,4
17392,2
6779,1
6824,1
7894,1
8572,3
10645,4
20010,2
20479,2
7615,7
20117,3
9987,4
11575,3
14059,3
6784,4
11659,6
7541,7
19339,5
6789,6
22587,4
6792,6
15183,4
19892,1
22949,7
22989,5
23078,6
13773,4
17958,4
18002,4
20830,4
21334,6
6801,1
6803,3
12395,5
14641,4
6804,1
18990,1
7388,2
13261,1
6808,2
21263,8
7430,2
11017,1
16793,1
6820,1
18594,3
6822,2
7636,2
21926,3
6827,6
12711,1
13856,3
16559,4
6829,2
15716,9
6836,6
13363,6
18902,7
6838,7
9430,6
10710,5
14855,11
20658,4
20919,11
20926,2
6843,1
17028,5
9519,6
14546,3
18732,3
20108,4
21627,6
6849,3
17849,3
21097,3
15559,1
6857,3
11764,7
6863,5
16019,5
19072,5
23126,5
6864,2
10575,3
20829,11
6867,8
8454,8
12589,8
14142,8
15533,8
6876,2
10385,2
6877,3
7814,3
9272,6
10609,6
21213,6
6882,3
15965,5
6886,1
8261,2
15068,5
6890,3
14651,3
8741,4
9373,3
6896,1
6897,1
6901,1
8385,1
6903,3
8115,3
17961,3
14948,2
6906,1
21538,1
13034,4
13787,4
20936,3
22925,5
6911,1
13314,6
6913,2
6915,5
11419,5
6919,1
12628,9
6923,2
10482,3
6927,3
7129,3
6930,3
7642,3
6933,1
6938,1
13258,1
16891,2
17207,2
6942,4
14832,7
6946,2
7555,3
8394,4
10924,5
18499,5
20124,3
20811,2
6953,2
16412,3
10282,12
10490,9
18333,7
22769,7
6959,1
6963,2
16809,3
6975,3
12680,3
8649,5
8765,4
17562,3
6983,1
16981,1
7794,5
8351,4
10550,3
10599,3
10686,3
13000,2
18039,2
18289,1
6987,3
14950,3
21955,7
6991,1
6993,2
22068,2
13436,6
15082,8
6996,2
21019,3
7000,4
9500,5
15540,5
20395,7
7001,3
12056,3
16367,3
22053,3
16744,4
7009,1
18012,1
7013,2
22349,25
7022,2
10413,1
7032,3
7034,1
11466,1
12800,1
20087,4
7040,4
12632,4
16073,4
7044,10
16853,10
20630,10
7043,4
7046,2
7802,2
8584,4
13560,4
13946,2
15454,4
18955,11
19674,3
20537,2
7051,6
15583,6
16407,6
17681,7
20518,8
7058,2
11335,3
13926,8
7059,10
8626,1
12032,1
14714,12
18089,3
18093,3
21150,3
20549,3
7066,3
15452,3
12787,3
20606,3
11279,2
15143,3
15891,3
14446,3
17614,5
22564,3
17584,1
7083,1
13581,1
17526,2
18028,2
7088,4
10417,4
7090,5
14857,7
7091,2
21927,2
16993,2
18153,3
22683,3
22963,9
7093,1
8924,11
22889,3
7095,3
16586,3
16647,10
22665,3
20444,4
7101,2
10901,2
12982,2
7103,4
11392,3
13704,4
14581,4
22368,9
7105,3
7110,3
9532,3
11306,4
11677,7
7112,1
7113,3
9849,6
17293,8
8458,2
22934,3
8417,3
9081,5
14362,3
15197,5
20241,5
7971,5
8010,3
13508,5
21682,3
7132,4
12907,6
20558,6
7134,5
8131,4
14408,6
15449,4
18245,6
7136,2
14209,2
7140,3
11200,3
20806,3
8042,3
14381,2
23069,3
7144,2
10177,2
21910,4
7792,13
8418,13
11965,13
16733,13
17351,13
19444,13
7799,9
22433,12
8989,2
15092,2
15825,3
7173,5
11137,5
22198,5
7175,2
21898,2
7178,5
18807,5
19561,5
21202,5
7528,8
15184,3
16395,8
20263,3
22980,9
7182,2
12272,8
19850,8
21809,11
7185,2
7186,5
18743,12
18749,3
7190,2
7193,4
16114,4
21215,4
21216,4
7198,2
18579,2
21002,2
7201,2
9988,2
10101,4
10992,4
7207,1
7210,4
7214,3
15321,3
20711,3
10527,4
10844,3
7220,2
7221,2
7222,2
22990,2
8147,12
20531,4
22162,3
20204,1
7234,7
16093,5
17903,5
18588,2
20199,5
21217,5
21543,5
9780,3
18417,6
22117,6
7238,3
9247,1
7243,3
7244,3
7249,2
16507,1
8959,4
11827,3
11828,3
12582,13
17793,4
21223,2
21365,6
21472,6
14404,4
7257,4
11978,4
19184,4
7260,5
7262,3
7316,1
14943,1
20057,1
7264,2
13046,2
10668,4
13272,4
19528,4
7271,1
21577,1
8607,5
8608,6
19644,5
9492,2
18240,11
7280,2
7282,2
20849,3
22332,5
11347,1
11628,7
17204,4
17205,4
18751,3
19153,4
19154,2
19898,5
20296,4
21808,4
21925,7
23090,3
14140,1
7301,2
12195,3
15122,5
8710,2
14728,2
7306,1
11228,1
16547,2
11751,9
7311,1
13931,1
15316,3
12059,3
12599,3
13919,3
22706,1
7320,8
14130,8
21586,2
11671,2
16187,2
7326,1
13155,1
18904,2
7334,1
18634,2
7341,1
7342,3
7343,3
15878,3
20068,3
7344,2
10727,2
13846,3
10559,2
14953,3
21493,2
7353,3
22806,4
21362,1
7355,5
7580,5
8349,5
7359,1
18405,2
16807,6
7363,4
19775,4
7365,2
7366,12
7367,8
17531,8
19287,8
7368,5
7370,3
7371,1
7373,1
22085,3
7378,3
7379,3
23022,3
22015,5
7387,1
15591,2
21533,2
7391,1
7579,1
7421,5
10107,5
17322,5
18346,4
22834,4
10080,3
13774,3
15432,3
13080,1
15857,4
18282,3
7412,7
7672,9
11092,7
19501,7
7422,3
9268,2
9729,2
7426,1
7427,1
9550,11
17654,8
22641,8
7432,4
11277,7
17964,7
10214,9
13333,5
14175,14
17940,7
20328,5
7439,1
8974,4
7440,3
20346,2
7441,6
9056,2
11719,12
22968,2
7442,3
17090,6
7443,1
18505,3
7444,8
11998,4
15624,4
18342,3
19488,3
20074,5
23006,5
7447,2
7909,1
23000,3
7452,3
11001,3
19276,7
7985,2
17173,2
20418,1
7810,7
8482,3
10355,10
11636,3
12030,3
19005,3
7458,3
7459,1
7461,5
7464,1
7886,1
18785,4
7475,3
7476,1
7478,6
12858,4
17388,5
20769,5
9090,2
7760,10
11817,3
12497,2
13418,4
7484,1
14582,1
7486,2
7488,2
15107,2
19113,2
7490,1
10439,3
21168,3
7493,1
7494,2
13962,3
7498,3
15833,3
19882,3
17268,5
7503,1
9085,4
17146,4
22259,4
23075,5
7509,1
17642,11
7521,3
14592,2
8084,3
20920,4
20921,4
22619,4
10162,5
13945,6
17653,7
20350,5
22456,6
7537,4
13723,2
19796,2
7540,6
11336,5
11667,5
12837,5
13517,3
13749,8
16513,5
16768,5
17774,8
18933,3
7544,2
9834,7
20723,7
7546,4
10031,5
17048,3
14506,4
16376,3
7556,3
8945,3
14807,5
18232,4
7557,2
7558,2
20801,2
7559,3
19522,5
7850,2
7875,5
8324,7
10077,4
14299,2
19056,12
19146,2
19281,4
21045,5
23060,3
10866,5
17363,2
20089,8
22109,5
7566,4
19945,4
7569,5
10519,5
10574,5
13346,5
15315,4
18507,3
19327,2
22126,3
23093,4
7578,8
11360,10
14460,3
7583,3
15110,3
7587,8
9551,8
22522,7
14064,2
7589,10
9273,12
9379,10
10300,9
14787,18
22527,14
7590,1
7594,2
20963,1
8917,7
8982,8
10778,7
12369,7
21243,10
7599,2
8511,4
19002,4
19996,7
7605,1
7606,1
14264,1
20562,11
21758,8
7614,2
8937,4
17022,4
21325,2
7616,2
22104,2
10374,5
19975,4
7619,2
8769,2
10997,4
17569,1
7626,1
21689,8
7632,4
9064,4
15126,4
19675,4
7635,6
8336,4
8995,5
11062,4
7980,7
12780,7
7645,3
8315,3
21650,3
21896,3
7657,2
22430,4
10217,18
10836,9
18515,9
20152,5
20179,5
7661,5
10464,3
20989,3
7662,8
7734,5
13862,5
19851,5
9952,2
13446,2
14117,4
18819,6
20775,7
16375,4
20650,1
7666,1
14398,1
7670,3
16037,2
19664,2
19087,2
21330,2
7686,1
7687,8
9288,6
10823,9
12147,6
14468,4
14720,6
20252,6
22458,6
7688,2
7691,3
10819,6
8234,3
8295,1
9891,2
10127,3
10274,7
15018,2
7695,1
7696,1
7697,1
14092,1
7701,2
14693,8
7702,1
7705,3
8182,3
12469,3
7707,2
12279,9
14679,9
15108,9
16769,9
18349,3
21706,2
16691,2
9656,2
7720,1
17454,1
7722,3
9096,1
9499,4
12127,3
14228,2
14992,6
15603,1
17600,3
18377,5
7727,2
11348,1
22576,8
22482,1
7733,10
8505,1
8534,2
10797,1
13403,2
14110,3
19811,2
21722,1
7736,3
8299,2
19856,8
20172,2
22648,5
8762,7
9601,2
14878,2
12337,7
7747,3
10016,3
15940,1
13758,4
7754,3
21909,3
7755,1
22899,6
14955,5
20619,8
20406,3
7768,1
8583,4
15360,7
21875,5
22027,5
7785,2
11315,1
13845,4
13918,1
7787,3
8822,3
10109,3
21678,5
16195,3
19840,3
12358,3
9045,4
7800,1
12793,7
13381,4
15882,6
19635,6
7812,3
7813,9
10150,12
13491,9
14018,9
17328,9
21765,11
10032,3
21367,9
7821,2
13842,2
7826,3
9697,3
21425,3
9154,2
7832,3
20762,3
16486,2
7834,1
7835,1
7839,2
13113,7
16681,7
18468,7
8401,6
7893,3
9691,3
9728,2
13534,1
13540,3
15934,1
18940,3
7846,4
7847,4
15864,2
21938,3
7855,1
16448,1
7864,3
18980,3
17525,6
18168,6
21797,4
7868,1
7874,1
11011,2
15457,2
22554,1
7876,1
7884,1
8969,2
9475,11
15630,1
8320,3
22910,4
21818,13
18795,1
18811,4
22701,4
7913,3
12157,3
16065,3
21644,3
7915,2
7923,1
7927,3
18390,3
7931,1
16416,1
15991,4
17626,4
18140,2
21664,2
19393,5
7938,1
7939,3
21214,3
21527,3
7952,1
15422,2
8008,3
8450,2
9343,3
10639,3
10975,2
11183,2
13922,7
14058,12
14561,3
16446,2
17860,2
17957,5
19824,2
20895,1
22192,3
22802,2
7957,4
7958,2
7990,2
10391,2
7963,1
14458,2
16955,2
7973,5
12943,2
7979,1
8152,2
7982,1
7986,2
12205,8
13865,4
20121,5
7993,2
15225,5
7997,2
8858,2
17224,5
7998,3
14496,3
